X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate
-88.2581094977836,40.1463065502128,1,Steel,Traffic Signal,Cobra,HPS,250,SL006,1267212.311475,1005283.201,6,2005/01/01 06:00:00+00,1,No,,Black,,GE,No,,AERIAL,,
-88.2396714800873,40.1154633696793,2,Aluminum,Truss Arm,Cobra,LED,,SL060,1255992.918275,1010449.98265,4,2017/01/01 06:00:00+00,4,No,,Black,,GE,Yes,,AERIAL,,
-88.2385451799472,40.1162425867735,3,Cast Aluminum,Other,Globe,IND,85,SL048,1256265.682725,1010762.002675,1,,7,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.236535503852,40.1162522238457,6,Aluminum,Combo,Cobra,Other,250/85,SL048,1256269.251825,1011333.168,6,,11,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2605960564145,40.1191761752662,7,Cast Iron,Other,Globe,IND,55,SL008,1257328.53399999,1004593.931,7,,14,No,,Green,,QL,Yes,,AERIAL,,
-88.2603266677127,40.1189186614994,8,Cast Iron,Other,Globe,IND,55,SL008,1257237.4956,1004666.847,7,,15,No,,Green,,QL,Yes,,AERIAL,,
-88.2603235496103,40.1186455192082,9,Cast Iron,Other,Globe,IND,55,SL008,1257136.53675,1004669.607,7,,16,No,,Green,,QL,Yes,,AERIAL,,
-88.2622801169961,40.1054973167551,10,Cast Aluminum,Other,Globe,HPS,100,SL084,1252345.1626,1004126.934,1,,19,No,,Green,,GE,Yes,,AERIAL,,
-88.2289745065211,40.1183894556199,11,Aluminum,Davit,Cobra,HPS,100,SL046,1257050.7511,1013437.815,4,,22,No,,Natural,,GE,No,,AERIAL,,
-88.2295153758913,40.1183901461477,12,Aluminum,Davit,Cobra,HPS,100,SL046,1257050.82545,1013286.548,4,,23,No,,Natural,,GE,No,,AERIAL,,
-88.230284682817,40.1183928019461,13,Aluminum,Davit,Cobra,HPS,100,SL046,1257051.54265,1013071.394,4,,24,No,,Natural,,GE,No,,AERIAL,,
-88.2303758359767,40.1184498420681,14,Aluminum,Davit,Cobra,HPS,100,SL046,1257072.29194999,1013045.877,4,,25,No,,Natural,,GE,No,,AERIAL,,
-88.2303893513527,40.1179698305505,15,Aluminum,Davit,Cobra,HPS,100,SL046,1256897.426925,1013042.299,4,,26,No,,Natural,,GE,No,,AERIAL,,
-88.2303848852697,40.1174930569641,16,Aluminum,Davit,Cobra,HPS,100,SL046,1256723.746925,1013043.75,4,,27,No,,Natural,,GE,No,,AERIAL,,
-88.230601802647,40.118389014646,17,Aluminum,Davit,Cobra,HPS,100,SL046,1257050.06039999,1012982.706,4,,28,No,,Natural,,GE,No,,AERIAL,,
-88.2438417150046,40.119164173796,18,Cast Aluminum,Other,Globe,HPS,100,SL025,1257328.4366,1009279.594475,1,,30,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2464136455885,40.1183253632084,19,Aluminum,Pipe Arm,Cobra,HPS,250,SL025,1257022.921,1008565.101825,4,,31,No,,Natural,,GE,No,,AERIAL,,
-88.243930936127,40.1202705175486,20,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257731.43545,1009254.237,4,,32,No,,Natural,,GE,No,,AERIAL,,
-88.2442434749385,40.1201190924584,21,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257676.18584999,1009166.886,4,,33,No,,Natural,,GE,No,,AERIAL,,
-88.2450636653288,40.1202815166002,22,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257734.64805,1008935.67,4,,34,No,,Natural,,GE,No,,AERIAL,,
-88.2445631080698,40.1202648795686,23,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257729.204475,1009077.443,4,,35,No,,Natural,,GE,No,,AERIAL,,
-88.2452763936673,40.1203112820326,24,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257745.90967499,1008876.867,4,,36,No,,Natural,,GE,No,,AERIAL,,
-88.2453249873205,40.1201374535724,25,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257682.5733,1008864.419,4,,37,No,,Natural,,GE,No,,AERIAL,,
-88.2451003727131,40.1196534658203,26,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257506.326325,1008927.411,4,,38,No,,Natural,,GE,No,,AERIAL,,
-88.2451015028077,40.119320990611,27,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257385.210175,1008927.215,4,,39,No,,Natural,,GE,No,,AERIAL,,
-88.2432852837809,40.1196668480622,28,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257511.7101,1009435.025375,6,,43,Yes,A,Black,,GE,No,,AERIAL,,
-88.2430892506477,40.1189387564008,29,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257246.533175,1009490.1184,6,,44,Yes,B,Black,,GE,No,,AERIAL,,
-88.2432354115705,40.1187240894165,30,Cast Aluminum,Other,Globe, ,100,SL032,1257166.77265,1009448.4094,1,,45,No,H,Black,,GE,Yes,,AERIAL,,
-88.2433551739015,40.1186708790954,31,Cast Aluminum,Other,Globe, ,100,SL032,1257150.089975,1009415.2862,1,,46,No,H,Black,,GE,Yes,,AERIAL,,
-88.2434240835442,40.1185024114684,32,Cast Aluminum,Other,Globe, ,100,SL032,1257088.29149999,1009397.6563,1,,47,No,H,Black,,GE,Yes,,AERIAL,,
-88.2434643086402,40.1183727996754,33,Cast Aluminum,Other,Globe, ,100,SL032,1257038.85145,1009384.2886,1,,48,No,H,Black,,GE,Yes,,AERIAL,,
-88.2432039026258,40.1181335591182,34,Cast Aluminum,Other,Globe,IND,85,SL032,1256951.513175,1009457.778075,1,,49,Yes,H,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2426671547148,40.118421049845,35,Cast Aluminum,Other,Globe, ,100,SL032,1257056.474425,1009607.860725,1,,51,No,H,Black,,GE,Yes,,AERIAL,,
-88.2436117744282,40.1186388952659,36,Aluminum,Truss Arm,Cobra,HPS,250,SL032,1257135.015075,1009343.57375,6,,54,Yes,,Black,,GE,No,,AERIAL,,
-88.2506759866561,40.1356495684486,37,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263331.969025,1007359.073,3,,55,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2429639088028,40.1192804823323,38,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257371.054075,1009525.046,6,,56,Yes,B,Black,,GE,No,,AERIAL,,
-88.2431885667177,40.1195069634465,39,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257453.494075,1009462.133,6,,57,Yes,B,Black,,GE,No,,AERIAL,,
-88.2430384393559,40.119648490299,40,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257505.092475,1009504.066,6,,58,Yes,B,Black,,GE,No,,AERIAL,,
-88.243252458759,40.1191591184023,41,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257326.76132499,1009444.393,6,,59,Yes,B,Black,,GE,No,,AERIAL,,
-88.2433172378496,40.1189040526582,42,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257233.82635,1009426.37,6,,60,Yes,A,Black,,GE,No,,AERIAL,,
-88.2432714092022,40.119372565668,43,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257404.51154999,1009439.014,6,,61,Yes,A,Black,,GE,No,,AERIAL,,
-88.2427830932948,40.1196841871038,44,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257518.1692,1009575.465,6,,62,Yes,B,Black,,GE,No,,AERIAL,,
-88.2422572537344,40.1177713648481,45,Cast Aluminum,Other,Globe,IND,85,SL032,1256819.5285,1009728.893,1,,63,Yes,E,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2423381603236,40.1177909944983,46,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256829.7811,1009702.793,4,,64,Yes,A,Natural,,GE,No,,AERIAL,,10/12/18
-88.2478068236423,40.1192815534304,47,Cast Iron,Other,Globe,IND,55,SL029,1257366.615275,1008173.19,7,,69,No,,Green,,QL,Yes,,AERIAL,,
-88.2483737581572,40.1192704913445,48,Cast Iron,Other,Globe,IND,55,SL029,1257368.266875,1008013.078,7,,70,No,,Green,,QL,Yes,,AERIAL,,
-88.2556968771784,40.1173446930017,49,Cast Iron,Other,Globe,IND,55,SL029,1256663.553525,1005964.728,7,,71,No,,Green,,QL,Yes,,AERIAL,,
-88.2549311098912,40.1172182059624,50,Cast Iron,Other,Globe,IND,55,SL029,1256613.081075,1006177.46,7,,72,No,,Green,,QL,Yes,,AERIAL,,
-88.2539560256819,40.1172148759473,51,Cast Iron,Other,Globe,IND,55,SL029,1256613.533425,1006451.957,7,,73,No,,Green,,QL,Yes,,AERIAL,,
-88.2521244222754,40.1173421981936,52,Cast Iron,Other,Globe,IND,55,SL029,1256663.01639999,1006964.726575,7,,74,No,,Green,,QL,Yes,,AERIAL,,
-88.2511004279257,40.1173381397682,53,Cast Iron,Other,Globe,IND,55,SL029,1256661.84452499,1007251.522425,7,,76,No,,Green,,QL,Yes,,AERIAL,,
-88.2521326685127,40.1192549392737,54,Cast Iron,Other,Globe,IND,55,SL029,1257359.22315,1006962.721,7,,77,No,,Green,,QL,Yes,,AERIAL,,
-88.2526515881879,40.1192553046274,55,Cast Iron,Other,Globe,IND,55,SL029,1257357.73105,1006818.03,7,,78,No,,Green,,QL,Yes,,AERIAL,,
-88.2539539231742,40.1191430879832,56,Cast Iron,Other,Globe,IND,55,SL029,1257321.66355,1006449.566,7,,79,No,,Green,,QL,Yes,,AERIAL,,
-88.2557427980225,40.1192516230579,57,Cast Iron,Other,Globe,IND,55,SL029,1257357.16582499,1005951.209825,7,,80,No,,Green,,QL,Yes,,AERIAL,,
-88.2575247300577,40.1191437249599,58,Cast Iron,Other,Globe,IND,55,SL029,1257316.3886,1005453.171475,7,,81,No,,Green,,QL,Yes,,AERIAL,,
-88.2565019111892,40.1202566254313,59,Cast Iron,Other,Globe,IND,55,SL029,1257725.2238,1005738.0035,7,,83,No,,Green,,QL,Yes,,AERIAL,,
-88.254897258807,40.1202520644094,60,Cast Iron,Other,Globe,IND,55,SL029,1257726.497325,1006187.133,7,,84,No,,Green,,QL,Yes,,AERIAL,,
-88.253734832437,40.1202485217377,61,Cast Iron,Other,Globe,IND,55,SL029,1257725.678075,1006513.534,7,,85,No,,Green,,QL,Yes,,AERIAL,,
-88.2572716054031,40.1201537661885,62,Cast Iron,Other,Globe,IND,55,SL029,1257688.558075,1005527.398,7,,87,No,,Green,,QL,Yes,,AERIAL,,
-88.2567161188601,40.1201548932844,63,Cast Iron,Other,Globe,IND,55,SL029,1257685.97702499,1005679.344,7,,88,No,,Green,,QL,Yes,,AERIAL,,
-88.2562370076654,40.1201510530083,64,Cast Iron,Other,Globe,IND,55,SL029,1257683.175025,1005811.973,7,,89,No,,Green,,QL,Yes,,AERIAL,,
-88.2519190344074,40.1201412588541,65,Cast Iron,Other,Globe,IND,55,SL029,1257682.8796,1007014.308,7,,90,No,,Green,,QL,Yes,,AERIAL,,
-88.2502200801753,40.1197062811131,66,Cast Iron,Other,Globe,IND,55,SL029,1257524.186425,1007495.583,7,,91,No,,Green,,QL,Yes,,AERIAL,,
-88.2494585153256,40.1192569179443,67,Cast Iron,Other,Globe,IND,55,SL029,1257360.898575,1007710.248825,7,,92,No,,Green,,QL,Yes,,AERIAL,,
-88.2500193800309,40.1192551684661,68,Cast Iron,Other,Globe,IND,55,SL029,1257361.51435,1007552.991225,7,,93,No,,Green,,QL,Yes,,AERIAL,,
-88.2511129006735,40.1192554951086,69,Cast Iron,Other,Globe,IND,55,SL029,1257360.30424999,1007246.824,7,,94,No,,Green,,QL,Yes,,AERIAL,,
-88.2551018092202,40.1201483383298,70,Cast Iron,Other,Globe,IND,55,SL029,1257683.87819999,1006132.93,7,,99,No,,Green,,QL,Yes,,AERIAL,,
-88.2518778868477,40.1196614586564,71,Cast Iron,Other,Globe,IND,55,SL029,1257507.429375,1007031.965,7,,100,No,,Green,,QL,Yes,,AERIAL,,
-88.251728321444,40.1194782079224,72,Cast Iron,Other,Globe,IND,55,SL029,1257436.3285,1007072.553,7,,101,No,,Green,,QL,Yes,,AERIAL,,
-88.2531657678021,40.1192542467934,73,Cast Iron,Other,Globe,IND,55,SL029,1257362.389225,1006671.575,7,,102,No,,Green,,QL,Yes,,AERIAL,,
-88.2536961827999,40.1192516415633,74,Cast Iron,Other,Globe,IND,55,SL029,1257360.213425,1006523.53,7,,103,No,,Green,,QL,Yes,,AERIAL,,
-88.2541927345976,40.1192510317697,75,Cast Iron,Other,Globe,IND,55,SL029,1257358.269875,1006386.24095,7,,104,No,,Green,,QL,Yes,,AERIAL,,
-88.2547016504775,40.1192529472869,76,Cast Iron,Other,Globe,IND,55,SL029,1257359.31017499,1006243.322475,7,,105,No,,Green,,QL,Yes,,AERIAL,,
-88.2489684214135,40.119259465598,77,Cast Iron,Other,Globe,IND,55,SL029,1257365.819625,1007846.189,7,,106,No,,Green,,QL,Yes,,AERIAL,,
-88.2466930730065,40.1254423959304,78,Aluminum,Davit,Cobra,HPS,100,SL016,1259614.707125,1008479.931,4,,107,No,,Natural,,GE,No,,AERIAL,,
-88.2471308572267,40.1254354041452,79,Aluminum,Davit,Cobra,HPS,100,SL016,1259612.04115,1008357.51,4,,108,No,,Natural,,GE,No,,AERIAL,,
-88.2478040980928,40.1254338372618,80,Aluminum,Davit,Cobra,HPS,100,SL016,1259611.288575,1008162.627,4,,109,No,,Natural,,GE,No,,AERIAL,,
-88.2483415390853,40.1254373292565,81,Aluminum,Davit,Cobra,HPS,100,SL016,1259612.41645,1008016.831,4,,110,No,,Natural,,GE,No,,AERIAL,,
-88.248988161173,40.1254382144666,82,Aluminum,Davit,Cobra,HPS,100,SL016,1259612.56665,1007838.128,4,,112,No,,Natural,,GE,No,,AERIAL,,
-88.2495107697905,40.1254402708508,83,Aluminum,Davit,Cobra,HPS,100,SL016,1259613.17765,1007691.984,4,,113,No,,Natural,,GE,No,,AERIAL,,
-88.25002724514,40.1255458767821,84,Aluminum,Davit,Cobra,HPS,100,SL016,1259651.51244999,1007547.519,4,,114,No,,Natural,,GE,No,,AERIAL,,
-88.2502725911163,40.1269725934727,85,Aluminum,Davit,Cobra,HPS,100,SL016,1260171.17969999,1007478.424,4,,115,No,,Natural,,GE,No,,AERIAL,,
-88.2482365859717,40.1246517117733,86,Aluminum,Davit,Cobra,HPS,100,SL016,1259326.256125,1008048.574,4,,117,No,,Natural,,GE,No,,AERIAL,,
-88.2570037833932,40.1231504497236,87,Aluminum,Davit,Cobra,HPS,100,SL019,1258777.143325,1005597.333275,4,,118,No,,Natural,,GE,No,,AERIAL,,
-88.2564825699763,40.1231499519357,88,Aluminum,Davit,Cobra,HPS,100,SL019,1258777.087375,1005743.0918,4,,119,No,,Natural,,GE,No,,AERIAL,,
-88.2558418434648,40.1231491701593,89,Aluminum,Davit,Cobra,HPS,100,SL019,1258776.958275,1005922.272575,4,,120,No,,Natural,,GE,No,,AERIAL,,
-88.2552086508233,40.1231466301027,90,Aluminum,Davit,Cobra,HPS,100,SL019,1258776.188,1006099.3468,4,,121,No,,Natural,,GE,No,,AERIAL,,
-88.2545175980553,40.1231460520109,91,Aluminum,Davit,Cobra,HPS,100,SL019,1258776.147975,1006292.60135,4,,122,No,,Natural,,GE,No,,AERIAL,,
-88.2534152349078,40.1231427487177,92,Aluminum,Davit,Cobra,HPS,100,SL019,1258775.219675,1006600.880775,4,,123,No,,Natural,,GE,No,,AERIAL,,
-88.2534627289197,40.1239999072451,93,Aluminum,Davit,Cobra,HPS,100,SL019,1259089.32382499,1006588.447,4,,124,No,,Natural,,GE,No,,AERIAL,,
-88.2541089432186,40.123992755239,94,Aluminum,Davit,Cobra,HPS,100,SL019,1259084.690375,1006406.60775,4,,125,No,,Natural,,GE,No,,AERIAL,,
-88.254708339361,40.1239920343266,95,Aluminum,Davit,Cobra,HPS,100,SL019,1259084.279075,1006238.98765,4,,126,No,,Natural,,GE,No,,AERIAL,,
-88.2553589288612,40.1239926191715,96,Aluminum,Davit,Cobra,HPS,100,SL019,1259084.33205,1006057.05095,4,,127,No,,Natural,,GE,No,,AERIAL,,
-88.2559910548223,40.1239929871944,97,Aluminum,Davit,Cobra,HPS,100,SL019,1259084.31155,1005880.277825,4,,128,No,,Natural,,GE,No,,AERIAL,,
-88.2565592458698,40.1239936192166,98,Aluminum,Davit,Cobra,HPS,100,SL019,1259084.404025,1005721.383825,4,,129,No,,Natural,,GE,No,,AERIAL,,
-88.2571456212532,40.1239997326011,99,Aluminum,Davit,Cobra,HPS,100,SL019,1259086.490075,1005557.402625,4,,130,No,,Natural,,GE,No,,AERIAL,,
-88.253859581809,40.1135448804959,100,Cast Iron,Other,Globe,IND,55,SL030,1255280.628975,1006484.049,7,,136,No,,Green,,QL,Yes,,AERIAL,,
-88.2518772667174,40.1135408834175,101,Cast Iron,Other,Globe,IND,55,SL030,1255277.4522,1007032.545,7,,137,No,,Green,,QL,Yes,,AERIAL,,
-88.2516429836743,40.113438510116,102,Cast Iron,Other,Globe,IND,55,SL030,1255236.13105,1007100.662,7,,139,No,,Green,,QL,Yes,,AERIAL,,
-88.2516800205422,40.1132236804898,103,Cast Iron,Other,Globe,IND,55,SL030,1255162.29809999,1007089.455,7,,140,No,,Green,,QL,Yes,,AERIAL,,
-88.2483774525276,40.1133003953148,104,Cast Iron,Other,Globe,IND,55,SL030,1255191.109425,1008013.133,7,,141,No,,Green,,QL,Yes,,AERIAL,,
-88.2456803677838,40.1144372227679,105,Aluminum,Truss Arm,Cobra,HPS,250,SL030,1255607.5429,1008767.206,4,,142,No,,Green,,GE,No,,AERIAL,,
-88.2472618193533,40.1144281686946,106,Cast Iron,Other,Globe,IND,55,SL030,1255599.94795,1008323.273,7,,143,No,,Green,,QL,Yes,,AERIAL,,
-88.2536684410177,40.1144122218482,107,Cast Iron,Other,Globe,IND,55,SL030,1255595.246575,1006535.351,7,,145,No,,Green,,QL,Yes,,AERIAL,,
-88.2541552280509,40.114411977446,108,Cast Iron,Other,Globe,IND,55,SL030,1255595.331175,1006398.699,7,,146,No,,Green,,QL,Yes,,AERIAL,,
-88.2542173911395,40.115700168726,109,Cast Iron,Other,Globe,IND,55,SL030,1256063.125225,1006383.812,7,,148,No,,Green,,QL,Yes,,AERIAL,,
-88.2539295745157,40.115356500631,110,Cast Iron,Other,Globe,IND,55,SL030,1255938.993575,1006461.244,7,,149,No,,Green,,QL,Yes,,AERIAL,,
-88.2477930503421,40.1152621937989,111,Cast Iron,Other,Globe,IND,55,SL030,1255904.11705,1008176.9614,7,,150,No,,Green,,QL,Yes,,AERIAL,,
-88.2534410934015,40.1153581749071,112,Cast Iron,Other,Globe,IND,55,SL030,1255941.2885,1006594.505,7,,153,No,,Green,,QL,Yes,,AERIAL,,
-88.2518333846883,40.1147962467169,113,Cast Iron,Other,Globe,IND,55,SL030,1255735.119925,1007046.035,7,,154,No,,Green,,QL,Yes,,AERIAL,,
-88.2516823544993,40.1150120866841,114,Cast Iron,Other,Globe,IND,55,SL030,1255813.78552499,1007088.204,7,,155,No,,Green,,QL,Yes,,AERIAL,,
-88.2505190925168,40.1152547220861,115,Cast Iron,Other,Globe,IND,55,SL030,1255903.047725,1007418.019,7,,156,No,,Green,,QL,Yes,,AERIAL,,
-88.2494418992719,40.1152475767512,116,Cast Iron,Other,Globe,IND,55,SL030,1255902.18539999,1007717.246,7,,157,No,,Green,,QL,Yes,,AERIAL,,
-88.2488816793016,40.1152468913275,117,Cast Iron,Other,Globe,IND,55,SL030,1255900.018175,1007873.95,7,,158,No,,Green,,QL,Yes,,AERIAL,,
-88.2485462641717,40.1150633313704,118,Cast Iron,Other,Globe,IND,55,SL030,1255833.2741,1007965.305,7,,159,No,,Green,,QL,Yes,,AERIAL,,
-88.248402627413,40.1155591279559,119,Cast Iron,Other,Globe,IND,55,SL030,1256008.819125,1008001.556,7,,160,No,,Green,,QL,Yes,,AERIAL,,
-88.2336411696423,40.1099607045824,120,Cast Aluminum,Other,Teardrop,HPS,150,SL067,1253978.792275,1012145.23,8,,161,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2334488027915,40.1100557988773,121,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254013.4939,1012192.043,8,,162,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2333925491049,40.1101958795232,122,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL067,1254064.5364,1012207.397,5,,163,No,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2331408310829,40.1102090327334,123,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254069.071975,1012277.075,2,,164,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2328677120782,40.1102119573487,124,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254070.563125,1012352.361,2,,165,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2326304605674,40.1102136138087,125,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254071.24152499,1012417.367,2,,166,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2323598187269,40.110215013721,126,Cast Aluminum,Other,Teardrop,HPS,250,SL067,1254071.837375,1012493.378,2,,167,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2518980628097,40.1153605838821,127,Cast Iron,Other,Globe,IND,55,SL030,1255939.988,1007028.035075,7,,169,No,,Green,,QL,Yes,,AERIAL,,
-88.2542021887425,40.1150227374534,128,Cast Iron,Other,Globe,IND,55,SL030,1255817.02835,1006383.439925,7,,173,No,,Green,,QL,Yes,,AERIAL,,
-88.250578656524,40.1351157646337,129,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263137.5373,1007388.665,3,,174,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.250888396591,40.1351863276843,130,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263163.162175,1007303.448,3,,175,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2509009667289,40.1361335128127,131,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263508.20455,1007299.613,3,,176,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2509206166636,40.1370339029508,132,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263833.3776,1007291.861,3,,177,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2506918837771,40.136671583102,133,Concrete,Pipe Arm,Cobra,HPS,100,SL012,1263699.97335,1007355.815,3,,178,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2321095463225,40.1100741230223,134,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254019.49879999,1012565.054,2,,179,No,,Black,,GE,Yes,,AERIAL,,
-88.2318924914798,40.1102209304639,135,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254074.14145,1012624.35,8,,180,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2314430972548,40.1102270556331,136,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254075.084025,1012755.818,8,,181,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2311909631418,40.1102263445191,137,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254076.338225,1012823.086,2,,182,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2309894782159,40.1102290846862,138,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254078.026425,1012877.966,2,,183,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2307314467642,40.1102344087543,139,Cast Aluminum,Other,Teardrop,HPS,250/100,SL067,1254080.88255,1012949.98,2,,184,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2305875875328,40.1102352836251,140,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1254079.7892,1012997.213,8,,185,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2304715123944,40.1102033570098,141,Steel,Traffic Signal,Teardrop,HPS,250,TS096,1254065.4223,1013025.634,5,,186,No,,Black,Lumec,GE,Yes,,AERIAL,,
-88.243613532933,40.1189316435159,143,Aluminum,Truss Arm,Cobra,HPS,250,SL025,1257244.036825,1009343.838125,6,,188,Yes,,Black,,GE,No,,AERIAL,,
-88.2436148241817,40.1183829691329,144,Aluminum,Truss Arm,Cobra,HPS,250,SL032,1257043.919675,1009342.5024,6,,189,Yes,,Black,,GE,No,,AERIAL,,
-88.2438661505268,40.1183133048509,145,Aluminum,Truss Arm,Cobra,HPS,250,SL032,1257018.62729999,1009274.27615,6,,190,Yes,,Black,,GE,No,,AERIAL,,
-88.2445615663083,40.1183346092399,146,Cast Aluminum,Other,Globe,IND,85,SL032,1257026.03725,1009076.97925,1,,191,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18
-88.2536250151379,40.1134447643713,147,Cast Iron,Other,Globe,IND,55,SL030,1255244.21695,1006541.353,7,,193,No,,Green,,QL,Yes,,AERIAL,,
-88.2531402370197,40.1134442829351,148,Cast Iron,Other,Globe,IND,55,SL030,1255243.79877499,1006670.785,7,,194,No,,Green,,QL,Yes,,AERIAL,,
-88.2379901122322,40.1202190045548,149,Aluminum,Davit,Cobra,HPS,100,SL047,1257714.39595,1010915.691,4,,195,No,,Natural,,GE,No,,AERIAL,,
-88.2379339361652,40.1200624425177,150,Wood,Pipe Arm,Cobra,HPS,100,SL047,1257657.379625,1010931.463,4,,196,No,,Natural,,GE,No,,AERIAL,,
-88.2385019870562,40.1200287907016,151,Aluminum,Davit,Cobra,HPS,100,SL047,1257644.950825,1010772.612,4,,197,No,,Natural,,GE,No,,AERIAL,,
-88.2321799201246,40.1184526043676,152,Aluminum,Davit,Cobra,HPS,100,SL046,1257069.07345,1012543.304,4,,199,No,,Natural,,GE,No,,AERIAL,,
-88.232181204405,40.1189547158829,153,Aluminum,Davit,Cobra,HPS,100,SL046,1257253.18835,1012541.672,4,,200,No,,Natural,,GE,No,,AERIAL,,
-88.2322611401826,40.1193334781461,154,Aluminum,Davit,Cobra,HPS,100,SL046,1257391.56805,1012518.593,4,,201,No,,Natural,,GE,No,,AERIAL,,
-88.2329241674811,40.1193305451251,155,Aluminum,Davit,Cobra,HPS,100,SL046,1257393.345325,1012334.139,4,,202,No,,Natural,,GE,No,,AERIAL,,
-88.2304863804338,40.1098492885249,156,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253939.21004999,1013028.742,2,,209,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2304737630025,40.1094653596974,157,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253799.354975,1013031.521,2,,211,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2304709484394,40.1092874801034,158,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL067,1253734.557225,1013028.292,8,,212,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2302657443835,40.1091239909007,159,Cast Aluminum,Traffic Signal,Teardrop,HPS,250/100,SL067,1253675.13445,1013084.684,8,,213,No,,Black,Sternberg,GE,Yes,Combo pole with traffic signals,AERIAL,,
-88.2302878204911,40.1093780670317,160,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253767.61595,1013078.194,2,,214,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2484223686538,40.1212594354573,161,Aluminum,Davit,Cobra,HPS,150,SL020,1258090.451775,1007997.801,4,,215,No,,Natural,,GE,No,,AERIAL,,
